wv er
3357.94074595687 0.018736450001597404
3358.940133083643 0.018969524651765823
3359.939520210416 0.019005680456757545
3360.938907337189 0.019146088510751724
3361.938294463962 0.018776116892695427
3362.937681590735 0.018704982474446297
3363.937068717508 0.018032964318990707
3364.9364558442808 0.017643384635448456
3365.9358429710537 0.017230592668056488
3366.9352300978267 0.016947943717241287
3367.9346172245996 0.016778800636529922
3368.9340043513726 0.016981521621346474
3369.9333914781455 0.016821250319480896
3370.9327786049184 0.016905123367905617
3371.9321657316914 0.01705205999314785
3372.9315528584643 0.01700575463473797
3373.9309399852373 0.016968855634331703
3374.93032711201 0.01680934987962246
3375.929714238783 0.01667112298309803
3376.929101365556 0.016788527369499207
3377.928488492329 0.016977788880467415
3378.927875619102 0.017009729519486427
3379.927262745875 0.016844583675265312
3380.926649872648 0.017157483845949173
3381.926036999421 0.017009630799293518
3382.925424126194 0.016973454505205154
3383.9248112529667 0.016087181866168976
3384.9241983797397 0.016357088461518288
3385.9235855065126 0.017071465030312538
3386.9229726332856 0.017227448523044586
3387.9223597600585 0.01711791194975376
3388.9217468868314 0.017199622467160225
3389.9211340136044 0.01720060594379902
3390.9205211403773 0.01697630062699318
3391.9199082671503 0.017236245796084404
3392.919295393923 0.017240693792700768
3393.918682520696 0.01729755476117134
3394.918069647469 0.01710258610546589
3395.917456774242 0.016803191974759102
3396.916843901015 0.016919033601880074
3397.916231027788 0.01678125187754631
3398.915618154561 0.016748877242207527
3399.915005281334 0.016783101484179497
3400.914392408107 0.016652630642056465
3401.9137795348797 0.016662675887346268
3402.9131666616527 0.016932308673858643
3403.9125537884256 0.016964085400104523
3404.9119409151986 0.01711641624569893
3405.9113280419715 0.016914935782551765
3406.9107151687444 0.017004137858748436
3407.9101022955174 0.017028965055942535
3408.9094894222903 0.017144469544291496
3409.9088765490633 0.016881367191672325
3410.908263675836 0.016876928508281708
3411.907650802609 0.016831044107675552
3412.907037929382 0.016765553504228592
3413.906425056155 0.016553934663534164
3414.905812182928 0.016547884792089462
3415.905199309701 0.016577234491705894
3416.904586436474 0.01639506034553051
3417.903973563247 0.016316063702106476
3418.90336069002 0.016195079311728477
3419.9027478167927 0.016307305544614792
3420.9021349435657 0.016275906935334206
3421.9015220703386 0.01608714833855629
3422.9009091971116 0.016001595184206963
3423.9002963238845 0.016104770824313164
3424.8996834506574 0.016175782307982445
3425.8990705774304 0.01608389802277088
3426.8984577042033 0.016065869480371475
3427.8978448309763 0.016052888706326485
3428.897231957749 0.015904737636446953
3429.896619084522 0.015139968134462833
3430.896006211295 0.015019306913018227
3431.895393338068 0.015366165898740292
3432.894780464841 0.015889804810285568
3433.894167591614 0.015763036906719208
3434.893554718387 0.015761692076921463
3435.89294184516 0.015768343582749367
3436.892328971933 0.016065988689661026
3437.8917160987057 0.01596798747777939
3438.8911032254787 0.01610000990331173
3439.8904903522516 0.016442663967609406
3440.8898774790246 0.01656900905072689
3441.8892646057975 0.01644790731370449
3442.8886517325705 0.01649695634841919
3443.8880388593434 0.016428593546152115
3444.8874259861163 0.016278840601444244
3445.8868131128893 0.01598948985338211
3446.8862002396622 0.015818355605006218
3447.885587366435 0.015754738822579384
3448.884974493208 0.015359204262495041
3449.884361619981 0.01510560791939497
3450.883748746754 0.01499992422759533
3451.883135873527 0.015097097493708134
3452.8825230003 0.015187431126832962
3453.881910127073 0.015218286775052547
3454.881297253846 0.015116844326257706
3455.8806843806187 0.01528437901288271
3456.8800715073917 0.015252090990543365
3457.8794586341646 0.015355883166193962
3458.8788457609376 0.015473946928977966
3459.8782328877105 0.015532496385276318
3460.8776200144835 0.01553468406200409
3461.8770071412564 0.015565944835543633
3462.8763942680293 0.01541758794337511
3463.8757813948023 0.015556322410702705
3464.8751685215752 0.015503005124628544
3465.874555648348 0.015412460081279278
3466.873942775121 0.015546467155218124
3467.873329901894 0.015517683699727058
3468.872717028667 0.015468891710042953
3469.87210415544 0.015438989736139774
3470.871491282213 0.015392710454761982
3471.870878408986 0.015568447299301624
3472.870265535759 0.01569047011435032
3473.8696526625317 0.015687638893723488
3474.8690397893047 0.01551373302936554
3475.8684269160776 0.015266431495547295
3476.8678140428506 0.014806937426328659
3477.8672011696235 0.01451457291841507
3478.8665882963965 0.014267283491790295
3479.8659754231694 0.014278704300522804
3480.8653625499423 0.01424272358417511
3481.8647496767153 0.014306488446891308
3482.8641368034882 0.01433017197996378
3483.863523930261 0.014465349726378918
3484.862911057034 0.014535414054989815
3485.862298183807 0.014679254032671452
3486.86168531058 0.014736756682395935
3487.861072437353 0.014860691502690315
3488.860459564126 0.015020442195236683
3489.859846690899 0.015161505900323391
3490.859233817672 0.015297064557671547
3491.8586209444447 0.015192043967545033
3492.8580080712177 0.015232403762638569
3493.8573951979906 0.01525697112083435
3494.8567823247636 0.015231441706418991
3495.8561694515365 0.015473036095499992
3496.8555565783095 0.015240238979458809
3497.8549437050824 0.015100321732461452
3498.8543308318553 0.015293932519853115
3499.8537179586283 0.015061129815876484
3500.8531050854012 0.014910689555108547
3501.852492212174 0.014913168735802174
3502.851879338947 0.014945149421691895
3503.85126646572 0.01497706025838852
3504.850653592493 0.015015465207397938
3505.850040719266 0.014970134943723679
3506.849427846039 0.014735497534275055
3507.848814972812 0.014836709015071392
3508.848202099585 0.014808331616222858
3509.8475892263577 0.014944142661988735
3510.8469763531307 0.015138044953346252
3511.8463634799036 0.015259511768817902
3512.8457506066766 0.015354367904365063
3513.8451377334495 0.015184745192527771
3514.8445248602225 0.015229566022753716
3515.8439119869954 0.015171648003160954
3516.8432991137684 0.014831984415650368
3517.8426862405413 0.014814171940088272
3518.8420733673142 0.014973836950957775
